OrderID,Date,Year,Month,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
201035,2023-11-12 00:00:00,2023,11,70315,Laptop,4,506.11,911,Cash,Cancelled,97732085,5,No_Coupon,Referral,2024.44
201036,2024-05-31 00:00:00,2024,5,98278,Phone,3,413.83,552,Gift Card,Shipped,49684737,8,SAVE10,Facebook,1241.49
201037,2023-12-13 00:00:00,2023,12,32347,Printer,1,249.81,408,Cash,Pending,54073964,1,SAVE10,Google,249.81
201038,2025-03-15 00:00:00,2025,3,77961,Tablet,3,362.53,422,Debit Card,Returned,28969024,5,No_Coupon,Facebook,1087.59
201039,2025-06-28 00:00:00,2025,6,49137,Desk,2,299.23,177,Credit Card,Cancelled,79362428,2,WINTER15,Instagram,598.46
201040,2023-11-15 00:00:00,2023,11,13169,Tablet,1,536.07,932,Debit Card,Delivered,66288666,5,FREESHIP,Google,536.07
201041,2023-02-11 00:00:00,2023,2,21167,Monitor,4,558.9,948,Gift Card,Shipped,97737564,9,WINTER15,Google,2235.6
201042,2024-12-09 00:00:00,2024,12,59724,Tablet,2,409.75,414,Debit Card,Shipped,67878272,2,WINTER15,Facebook,819.5
201043,2025-01-11 00:00:00,2025,1,43965,Tablet,2,179.96,675,Gift Card,Shipped,94346739,5,No_Coupon,Instagram,359.92
201044,2025-06-22 00:00:00,2025,6,63018,Printer,1,38.49,215,Credit Card,Delivered,52335337,4,FREESHIP,Referral,38.49
201045,2024-09-20 00:00:00,2024,9,11893,Laptop,5,316.4,671,Gift Card,Returned,72012758,7,No_Coupon,Email,1582
201046,2024-10-07 00:00:00,2024,10,85421,Tablet,3,547.15,466,Online,Shipped,16524006,4,WINTER15,Instagram,1641.45
201047,2023-06-23 00:00:00,2023,6,81726,Chair,4,540.34,394,Gift Card,Shipped,69872994,6,WINTER15,Referral,2161.36
201048,2024-09-09 00:00:00,2024,9,57601,Monitor,4,73.65,889,Debit Card,Shipped,21153699,9,No_Coupon,Google,294.6
201049,2024-07-18 00:00:00,2024,7,60575,Desk,5,391.86,587,Credit Card,Shipped,44468232,6,No_Coupon,Instagram,1959.3
201050,2023-08-20 00:00:00,2023,8,70659,Laptop,5,69.7,722,Online,Returned,49663597,9,No_Coupon,Instagram,348.5
201051,2025-03-05 00:00:00,2025,3,35043,Monitor,5,26.43,820,Gift Card,Shipped,65097450,5,FREESHIP,Facebook,132.15
201052,2023-09-11 00:00:00,2023,9,12301,Tablet,1,531.74,493,Online,Shipped,25145796,1,WINTER15,Google,531.74
201053,2024-09-15 00:00:00,2024,9,32798,Phone,2,496.62,679,Online,Pending,37375451,2,SAVE10,Instagram,993.24
201054,2023-11-29 00:00:00,2023,11,42949,Printer,1,660.66,447,Debit Card,Delivered,46415143,3,WINTER15,Instagram,660.66
201055,2023-10-23 00:00:00,2023,10,10787,Monitor,4,274.82,932,Debit Card,Delivered,91512567,9,WINTER15,Email,1099.28
201056,2024-06-14 00:00:00,2024,6,26152,Phone,2,486.35,790,Online,Pending,49382455,6,SAVE10,Referral,972.7
201057,2024-09-24 00:00:00,2024,9,46210,Laptop,3,428.88,535,Debit Card,Shipped,81611937,3,WINTER15,Facebook,1286.64
201058,2023-09-08 00:00:00,2023,9,32943,Desk,2,412.14,127,Credit Card,Returned,26949106,2,FREESHIP,Instagram,824.28
201059,2024-09-22 00:00:00,2024,9,73629,Desk,1,265.64,601,Credit Card,Returned,11492924,3,WINTER15,Instagram,265.64
201060,2024-05-07 00:00:00,2024,5,38024,Tablet,2,273.43,824,Cash,Shipped,93370912,7,WINTER15,Referral,546.86
201061,2025-01-29 00:00:00,2025,1,25445,Laptop,5,131.7,830,Cash,Shipped,12402431,8,FREESHIP,Google,658.5
201062,2023-08-23 00:00:00,2023,8,13501,Chair,5,85.52,301,Gift Card,Cancelled,65149372,5,No_Coupon,Facebook,427.6
201063,2024-06-19 00:00:00,2024,6,42108,Desk,2,320.68,336,Credit Card,Shipped,58407918,5,FREESHIP,Referral,641.36
201064,2025-02-12 00:00:00,2025,2,32121,Laptop,4,198.81,654,Cash,Returned,96074264,9,FREESHIP,Referral,795.24
201065,2023-10-30 00:00:00,2023,10,47778,Printer,5,666.8,488,Debit Card,Delivered,79504329,7,SAVE10,Referral,3334
201066,2023-12-20 00:00:00,2023,12,10791,Desk,1,355.09,674,Debit Card,Cancelled,20321248,5,SAVE10,Instagram,355.09
201067,2023-06-06 00:00:00,2023,6,78959,Phone,2,316.2,384,Online,Returned,37426359,2,No_Coupon,Instagram,632.4
201068,2024-08-03 00:00:00,2024,8,29914,Laptop,1,133.39,469,Debit Card,Shipped,22073506,2,SAVE10,Referral,133.39
201069,2023-02-25 00:00:00,2023,2,70506,Monitor,1,454.23,255,Gift Card,Returned,12518384,3,No_Coupon,Facebook,454.23
201070,2024-09-06 00:00:00,2024,9,46873,Desk,4,491.29,496,Debit Card,Pending,10926575,6,No_Coupon,Email,1965.16
201071,2025-06-24 00:00:00,2025,6,94037,Phone,2,255.14,216,Cash,Shipped,47536985,2,No_Coupon,Google,510.28
201072,2023-02-26 00:00:00,2023,2,88644,Monitor,1,392.61,977,Gift Card,Cancelled,14900878,4,SAVE10,Referral,392.61
201073,2024-10-11 00:00:00,2024,10,69471,Tablet,4,362.06,294,Debit Card,Returned,11107152,4,No_Coupon,Facebook,1448.24
201074,2024-05-10 00:00:00,2024,5,21437,Phone,1,222.73,120,Online,Returned,81624772,4,No_Coupon,Google,222.73
201075,2024-08-31 00:00:00,2024,8,40949,Monitor,2,552.63,609,Debit Card,Delivered,43066749,7,WINTER15,Instagram,1105.26
201076,2023-05-08 00:00:00,2023,5,99116,Laptop,4,686.61,176,Cash,Shipped,52711973,6,No_Coupon,Referral,2746.44
201077,2025-03-07 00:00:00,2025,3,57861,Printer,3,305.16,115,Credit Card,Cancelled,47775217,8,SAVE10,Referral,915.48
201078,2023-03-18 00:00:00,2023,3,62627,Desk,1,41.09,881,Online,Returned,90060232,4,WINTER15,Email,41.09
201079,2024-06-20 00:00:00,2024,6,89979,Phone,5,634,144,Gift Card,Delivered,99055909,8,No_Coupon,Email,3170
201080,2023-01-20 00:00:00,2023,1,70613,Laptop,5,464.74,438,Gift Card,Delivered,33140293,7,No_Coupon,Referral,2323.7
201081,2023-04-21 00:00:00,2023,4,55636,Monitor,4,425.6,494,Credit Card,Pending,85897054,5,FREESHIP,Google,1702.4
201082,2023-10-06 00:00:00,2023,10,96595,Chair,3,573.22,177,Debit Card,Pending,59779174,5,SAVE10,Email,1719.66
201083,2024-07-09 00:00:00,2024,7,68508,Chair,1,123.28,895,Credit Card,Delivered,98960285,3,SAVE10,Email,123.28
201084,2023-01-08 00:00:00,2023,1,45175,Phone,1,70.82,128,Gift Card,Pending,41792296,1,WINTER15,Instagram,70.82
201085,2023-05-21 00:00:00,2023,5,28049,Printer,2,646.69,404,Debit Card,Shipped,91426444,7,WINTER15,Instagram,1293.38
201086,2023-12-23 00:00:00,2023,12,46967,Tablet,2,513.42,401,Online,Pending,91439791,5,WINTER15,Instagram,1026.84
201087,2025-03-23 00:00:00,2025,3,84134,Laptop,4,693.07,530,Online,Shipped,48659380,8,SAVE10,Instagram,2772.28
201088,2023-11-30 00:00:00,2023,11,49831,Desk,3,491.43,213,Gift Card,Shipped,21232601,6,WINTER15,Instagram,1474.29
201089,2025-03-15 00:00:00,2025,3,13324,Tablet,2,599.74,440,Gift Card,Shipped,66967997,2,No_Coupon,Instagram,1199.48
201090,2023-02-25 00:00:00,2023,2,61225,Monitor,2,650.25,996,Gift Card,Returned,37022954,6,No_Coupon,Instagram,1300.5
201091,2024-10-08 00:00:00,2024,10,16400,Laptop,3,209.48,123,Debit Card,Pending,57771859,4,No_Coupon,Email,628.44
201092,2023-08-21 00:00:00,2023,8,38642,Laptop,5,209.2,930,Debit Card,Delivered,47744396,6,WINTER15,Email,1046
201093,2023-06-09 00:00:00,2023,6,86773,Phone,4,197.36,557,Gift Card,Returned,22612240,9,FREESHIP,Instagram,789.44
201094,2023-06-28 00:00:00,2023,6,66093,Printer,4,648.91,615,Credit Card,Shipped,54950785,6,SAVE10,Instagram,2595.64
201095,2024-04-23 00:00:00,2024,4,33051,Phone,2,441.54,397,Online,Delivered,92929755,2,SAVE10,Email,883.08
201096,2025-05-03 00:00:00,2025,5,18169,Tablet,2,464.92,782,Debit Card,Returned,49482923,2,No_Coupon,Facebook,929.84
201097,2024-12-26 00:00:00,2024,12,81370,Monitor,5,506.45,344,Gift Card,Shipped,99682998,7,WINTER15,Google,2532.25
201098,2023-06-17 00:00:00,2023,6,91103,Monitor,4,255.86,155,Credit Card,Delivered,91653000,7,No_Coupon,Email,1023.44
201099,2024-09-19 00:00:00,2024,9,21953,Laptop,2,125.23,272,Cash,Cancelled,60774796,3,FREESHIP,Email,250.46
201100,2023-08-17 00:00:00,2023,8,15146,Laptop,5,38.11,428,Debit Card,Cancelled,79790530,6,WINTER15,Instagram,190.55
201101,2025-06-08 00:00:00,2025,6,43546,Monitor,3,161.97,904,Cash,Pending,85871121,4,SAVE10,Email,485.91
201102,2024-06-03 00:00:00,2024,6,98474,Chair,4,347.17,997,Debit Card,Shipped,86192984,8,No_Coupon,Instagram,1388.68
201103,2023-04-24 00:00:00,2023,4,90292,Laptop,4,276.32,129,Online,Delivered,26270357,5,No_Coupon,Google,1105.28
201104,2024-07-25 00:00:00,2024,7,17075,Tablet,4,314.76,850,Online,Shipped,63547510,8,No_Coupon,Instagram,1259.04
201105,2024-01-08 00:00:00,2024,1,12487,Tablet,3,475.69,884,Gift Card,Cancelled,23324770,3,FREESHIP,Google,1427.07
201106,2023-03-12 00:00:00,2023,3,34555,Chair,1,372.8,903,Cash,Cancelled,72859458,6,SAVE10,Facebook,372.8
201107,2025-06-30 00:00:00,2025,6,25110,Tablet,2,63.21,282,Online,Cancelled,80963328,4,SAVE10,Google,126.42
201108,2023-03-20 00:00:00,2023,3,35136,Laptop,1,634.94,462,Online,Cancelled,49753703,5,WINTER15,Instagram,634.94
201109,2024-04-08 00:00:00,2024,4,62277,Printer,4,77.47,474,Gift Card,Returned,32026174,7,SAVE10,Instagram,309.88
201110,2024-02-25 00:00:00,2024,2,12472,Chair,3,84.31,912,Credit Card,Shipped,36103184,3,SAVE10,Email,252.93
201111,2023-05-06 00:00:00,2023,5,24047,Monitor,4,234.45,362,Online,Cancelled,91338580,9,FREESHIP,Instagram,937.8
201112,2023-10-13 00:00:00,2023,10,76929,Desk,1,356.81,563,Online,Delivered,80694400,1,WINTER15,Instagram,356.81
201113,2023-03-19 00:00:00,2023,3,52914,Desk,4,209.99,168,Cash,Delivered,80819053,8,No_Coupon,Google,839.96
201114,2023-03-16 00:00:00,2023,3,55164,Tablet,3,659.88,609,Gift Card,Cancelled,79610967,3,No_Coupon,Google,1979.64
201115,2025-06-20 00:00:00,2025,6,70426,Laptop,2,336.32,562,Online,Returned,89687816,3,No_Coupon,Google,672.64
201116,2023-10-14 00:00:00,2023,10,69149,Printer,2,531.49,562,Credit Card,Delivered,61265132,7,WINTER15,Facebook,1062.98
201117,2024-05-20 00:00:00,2024,5,78684,Chair,3,588.44,858,Gift Card,Shipped,95779073,8,WINTER15,Google,1765.32
201118,2024-05-24 00:00:00,2024,5,58168,Phone,3,251.48,359,Credit Card,Returned,99102265,4,No_Coupon,Email,754.44
201119,2024-11-24 00:00:00,2024,11,99024,Laptop,1,684.65,250,Credit Card,Delivered,24675988,1,FREESHIP,Email,684.65
201120,2025-05-10 00:00:00,2025,5,22919,Tablet,1,195.86,267,Online,Pending,82416295,3,No_Coupon,Facebook,195.86
201121,2023-05-28 00:00:00,2023,5,98354,Phone,3,50.34,393,Gift Card,Returned,43070888,3,FREESHIP,Instagram,151.02
201122,2023-06-07 00:00:00,2023,6,38840,Monitor,5,678.19,766,Online,Returned,32496970,8,No_Coupon,Facebook,3390.95
201123,2023-04-14 00:00:00,2023,4,68936,Tablet,3,554.25,843,Debit Card,Shipped,73163634,6,WINTER15,Referral,1662.75
201124,2023-05-09 00:00:00,2023,5,33744,Chair,4,576.87,888,Gift Card,Returned,40245983,5,No_Coupon,Instagram,2307.48
201125,2023-10-16 00:00:00,2023,10,23555,Desk,4,408.36,156,Gift Card,Cancelled,67210247,4,FREESHIP,Referral,1633.44
201126,2024-07-22 00:00:00,2024,7,34337,Phone,5,190.11,325,Cash,Delivered,36195559,7,SAVE10,Google,950.55
201127,2025-03-15 00:00:00,2025,3,69396,Printer,3,602.75,920,Credit Card,Shipped,33155049,6,SAVE10,Email,1808.25
201128,2023-08-17 00:00:00,2023,8,49198,Monitor,3,646.79,447,Cash,Cancelled,10883354,5,WINTER15,Google,1940.37
201129,2023-06-11 00:00:00,2023,6,43911,Chair,4,418.71,239,Cash,Pending,37495481,8,FREESHIP,Instagram,1674.84
201130,2025-02-16 00:00:00,2025,2,24347,Laptop,2,323.45,533,Credit Card,Returned,27233265,5,FREESHIP,Instagram,646.9
201131,2024-07-18 00:00:00,2024,7,21043,Phone,1,694.5,195,Credit Card,Pending,41691086,3,WINTER15,Facebook,694.5
201132,2024-12-02 00:00:00,2024,12,58858,Chair,2,337.32,948,Credit Card,Cancelled,30406357,4,SAVE10,Email,674.64
201133,2024-04-09 00:00:00,2024,4,20670,Printer,2,467.91,432,Gift Card,Returned,76731303,5,WINTER15,Facebook,935.82
201134,2024-06-08 00:00:00,2024,6,90993,Desk,4,38.28,950,Debit Card,Cancelled,53964711,4,WINTER15,Facebook,153.12
201135,2023-12-28 00:00:00,2023,12,11473,Printer,2,73.41,562,Online,Shipped,97793275,2,SAVE10,Google,146.82
201136,2023-09-24 00:00:00,2023,9,71899,Tablet,3,668.33,799,Gift Card,Pending,34856025,4,WINTER15,Facebook,2004.99
201137,2024-07-29 00:00:00,2024,7,48577,Printer,4,410.21,841,Cash,Pending,59911645,5,WINTER15,Instagram,1640.84
201138,2023-12-18 00:00:00,2023,12,13100,Desk,4,294.41,188,Debit Card,Pending,55565668,4,No_Coupon,Instagram,1177.64
201139,2025-03-01 00:00:00,2025,3,70659,Chair,3,501.82,568,Gift Card,Cancelled,28290825,4,FREESHIP,Email,1505.46
201140,2024-06-24 00:00:00,2024,6,49838,Printer,2,552.83,904,Credit Card,Cancelled,38297718,3,No_Coupon,Referral,1105.66
201141,2025-02-16 00:00:00,2025,2,11998,Chair,3,498.66,382,Cash,Cancelled,26707221,6,No_Coupon,Email,1495.98
201142,2024-08-23 00:00:00,2024,8,23405,Phone,4,695.1,484,Debit Card,Returned,83678708,8,No_Coupon,Email,2780.4
201143,2023-04-03 00:00:00,2023,4,41132,Chair,1,381.61,114,Debit Card,Pending,51040137,5,No_Coupon,Email,381.61
201144,2023-02-16 00:00:00,2023,2,88463,Desk,5,507.94,292,Online,Cancelled,88749996,9,No_Coupon,Facebook,2539.7
201145,2025-05-12 00:00:00,2025,5,28152,Desk,3,571.53,821,Debit Card,Delivered,59642814,6,FREESHIP,Facebook,1714.59
201146,2024-10-03 00:00:00,2024,10,36383,Monitor,5,421.44,286,Cash,Pending,93336357,5,SAVE10,Instagram,2107.2
201147,2025-01-02 00:00:00,2025,1,19759,Chair,2,588.3,234,Online,Pending,22515454,2,FREESHIP,Email,1176.6
201148,2024-06-25 00:00:00,2024,6,54886,Phone,1,355.15,442,Cash,Returned,66241930,2,SAVE10,Email,355.15
201149,2024-07-25 00:00:00,2024,7,27305,Chair,2,695.29,957,Credit Card,Pending,28789916,6,FREESHIP,Instagram,1390.58
201150,2023-02-20 00:00:00,2023,2,17921,Desk,4,302.65,119,Credit Card,Cancelled,79291524,8,SAVE10,Referral,1210.6
201151,2023-01-29 00:00:00,2023,1,94381,Chair,2,608.04,962,Cash,Cancelled,69804304,4,No_Coupon,Google,1216.08
201152,2023-11-09 00:00:00,2023,11,25162,Tablet,2,344.18,533,Credit Card,Shipped,42183078,7,No_Coupon,Referral,688.36
201153,2024-12-16 00:00:00,2024,12,98317,Monitor,4,696.71,276,Debit Card,Shipped,37172138,4,No_Coupon,Instagram,2786.84
201154,2025-06-11 00:00:00,2025,6,53631,Monitor,3,198.63,593,Cash,Pending,67589167,8,SAVE10,Instagram,595.89
201155,2023-08-13 00:00:00,2023,8,41478,Printer,4,534.57,667,Credit Card,Delivered,62068126,6,FREESHIP,Facebook,2138.28
201156,2023-07-19 00:00:00,2023,7,20512,Laptop,4,690.78,980,Credit Card,Shipped,98234737,9,No_Coupon,Referral,2763.12
201157,2024-05-29 00:00:00,2024,5,25841,Monitor,3,301.55,242,Debit Card,Delivered,21451375,5,FREESHIP,Google,904.65
201158,2023-04-20 00:00:00,2023,4,82781,Monitor,4,27.42,661,Debit Card,Pending,20605418,4,SAVE10,Referral,109.68
201159,2024-02-23 00:00:00,2024,2,66112,Desk,4,466.7,874,Debit Card,Returned,60955607,8,No_Coupon,Instagram,1866.8
201160,2024-09-04 00:00:00,2024,9,40466,Desk,1,541.64,449,Debit Card,Shipped,70255168,5,SAVE10,Email,541.64
201161,2023-10-16 00:00:00,2023,10,32570,Phone,1,11.39,826,Cash,Cancelled,35969968,6,WINTER15,Email,11.39
201162,2025-03-11 00:00:00,2025,3,29405,Phone,2,224.37,251,Debit Card,Delivered,33125798,3,WINTER15,Referral,448.74
201163,2024-06-11 00:00:00,2024,6,30643,Laptop,3,306.29,966,Credit Card,Returned,19477485,7,WINTER15,Instagram,918.87
201164,2024-01-08 00:00:00,2024,1,65890,Tablet,5,315.57,340,Debit Card,Delivered,64530489,6,WINTER15,Email,1577.85
201165,2023-07-14 00:00:00,2023,7,36992,Chair,3,223.79,617,Debit Card,Pending,63460217,3,No_Coupon,Google,671.37
201166,2023-07-31 00:00:00,2023,7,95568,Chair,3,324.47,971,Cash,Delivered,37075292,4,WINTER15,Email,973.41
201167,2023-10-17 00:00:00,2023,10,17966,Printer,2,92.87,360,Credit Card,Pending,31169396,5,FREESHIP,Facebook,185.74
201168,2023-04-08 00:00:00,2023,4,89559,Laptop,2,331.42,297,Credit Card,Delivered,82838108,6,WINTER15,Google,662.84
201169,2024-12-23 00:00:00,2024,12,15849,Chair,1,525.43,643,Cash,Cancelled,26794546,2,SAVE10,Instagram,525.43
201170,2023-08-03 00:00:00,2023,8,94257,Printer,2,697.19,762,Cash,Returned,40220743,7,FREESHIP,Email,1394.38
201171,2023-08-28 00:00:00,2023,8,39911,Phone,4,518.4,699,Credit Card,Delivered,80431998,7,SAVE10,Facebook,2073.6
201172,2025-02-04 00:00:00,2025,2,28828,Desk,3,131.96,745,Credit Card,Pending,32550359,8,No_Coupon,Instagram,395.88
201173,2024-10-04 00:00:00,2024,10,82921,Monitor,1,208.36,703,Online,Shipped,31079911,4,FREESHIP,Email,208.36
201174,2023-11-27 00:00:00,2023,11,50159,Printer,3,222.34,105,Credit Card,Returned,53737452,5,WINTER15,Email,667.02
201175,2024-09-10 00:00:00,2024,9,62512,Printer,3,91.74,368,Debit Card,Returned,24139954,8,FREESHIP,Referral,275.22
201176,2023-08-13 00:00:00,2023,8,39260,Tablet,2,213.83,374,Debit Card,Cancelled,55587314,2,WINTER15,Email,427.66
201177,2023-04-27 00:00:00,2023,4,23917,Printer,1,127.55,433,Cash,Shipped,44434536,3,SAVE10,Referral,127.55
201178,2024-09-08 00:00:00,2024,9,65107,Monitor,1,70.24,456,Credit Card,Cancelled,10261578,4,FREESHIP,Google,70.24
201179,2023-01-08 00:00:00,2023,1,84630,Laptop,5,518.55,907,Credit Card,Cancelled,48054997,6,WINTER15,Instagram,2592.75
201180,2023-10-31 00:00:00,2023,10,42235,Chair,4,298.36,722,Debit Card,Pending,49379882,8,FREESHIP,Google,1193.44
201181,2023-07-27 00:00:00,2023,7,70246,Desk,3,158.74,293,Online,Pending,45708320,7,FREESHIP,Instagram,476.22
201182,2025-06-14 00:00:00,2025,6,18473,Chair,2,420.29,700,Gift Card,Returned,97834202,3,SAVE10,Google,840.58
201183,2023-04-05 00:00:00,2023,4,12607,Desk,1,281.52,460,Gift Card,Shipped,83653396,6,WINTER15,Referral,281.52
201184,2023-09-27 00:00:00,2023,9,10222,Laptop,1,204.08,979,Gift Card,Returned,86297895,4,No_Coupon,Google,204.08
201185,2024-07-08 00:00:00,2024,7,77344,Chair,1,343.31,777,Gift Card,Returned,20605055,6,SAVE10,Google,343.31
201186,2023-11-18 00:00:00,2023,11,65497,Monitor,1,163.32,676,Cash,Shipped,83702761,6,WINTER15,Facebook,163.32
201187,2024-03-13 00:00:00,2024,3,26340,Desk,2,184.6,562,Gift Card,Delivered,59962703,7,WINTER15,Email,369.2
201188,2023-10-07 00:00:00,2023,10,75619,Printer,2,371.29,924,Gift Card,Shipped,23086941,5,WINTER15,Facebook,742.58
201189,2024-08-17 00:00:00,2024,8,96136,Tablet,5,389.22,149,Cash,Cancelled,60856682,7,No_Coupon,Referral,1946.1
201190,2025-06-08 00:00:00,2025,6,46886,Desk,3,616.39,754,Credit Card,Shipped,82791646,6,FREESHIP,Instagram,1849.17
201191,2025-02-10 00:00:00,2025,2,44148,Desk,4,376.43,809,Gift Card,Pending,67872709,5,WINTER15,Instagram,1505.72
201192,2024-02-28 00:00:00,2024,2,72007,Chair,3,432.85,999,Online,Pending,16240916,4,No_Coupon,Instagram,1298.55
201193,2025-06-16 00:00:00,2025,6,45104,Tablet,1,687.89,348,Cash,Returned,38559816,1,FREESHIP,Email,687.89
201194,2023-11-19 00:00:00,2023,11,29885,Printer,3,189.44,725,Cash,Pending,62067865,4,FREESHIP,Email,568.32
201195,2024-06-20 00:00:00,2024,6,21126,Desk,1,107.04,392,Credit Card,Cancelled,38009181,6,FREESHIP,Google,107.04
201196,2024-03-04 00:00:00,2024,3,20095,Monitor,2,662.53,778,Online,Cancelled,69207593,5,No_Coupon,Facebook,1325.06
201197,2023-07-13 00:00:00,2023,7,79674,Tablet,2,436.84,275,Online,Delivered,88039356,2,FREESHIP,Instagram,873.68
201198,2024-08-22 00:00:00,2024,8,64753,Chair,4,262.52,509,Debit Card,Cancelled,71683331,4,WINTER15,Instagram,1050.08
201199,2023-06-11 00:00:00,2023,6,57502,Tablet,4,560.58,201,Gift Card,Returned,51116746,6,SAVE10,Referral,2242.32
